youtubeid,videoid,caption,fps,tstart,tend,totalframes
IYaaErV3Lu0,IYaaErV3Lu0_clip_25_015,a white van driving on a road with a crosswalk and a flag on a pole. The sky is clear and blue,20.0,1192.3,1202.3,27172.0
kQTF9UIhd,kQTF9UIhd_E_clip_26_000,"a blue truck parked under a bridge, and a man is unloading bottles of water from the truck",29.97002997002997,1632.9646666666667,1639.638,56454.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_11_007,a person walking down a street with buildings and cars in the background. The person is wearing a white shirt and blue jeans,30.0,610.6,617.2666666666667,63918.0
zzUrrYvrUmI,zzUrrYvrUmI_clip_4_004,"a group of people standing on a bridge, and a person on a bike rides past them",20.0,120.5,130.5,4804.0
EOM,EOM_CxAKB_Y_clip_6_000,a woman standing in a field with a dog on a leash. The woman is wearing a green coat and is standing in front of a building,20.0,293.3,303.3,28816.0
HvLWniBQA2o,HvLWniBQA2o_clip_8_000,a man in a suit standing in a bathroom and pointing at the shower. The video also shows a white toilet and a white bathtub in the bathroom,24.0,234.66666666666663,243.0,8090.0
aVfvHzAfQZg,aVfvHzAfQZg_clip_7_000,a group of people playing soccer on a sandy beach. The camera captures the players from different angles as they kick the ball around,20.0,157.0,167.0,9820.0
EOM,EOM_CxAKB_Y_clip_2_001,"a 360-degree view of a snowy road leading to a group of houses. The road is covered in snow, and the sky is cloudy",20.0,170.8,180.8,28816.0
lU,lU_aABpv3ak_clip_2_001,a man riding a bike down a street with buildings on both sides. The street is empty except for the man on the bike,30.0,67.33333333333333,74.0,4552.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_5_004,"a large group of people walking around a park, with a fountain in the center. The sky is blue with white clouds",30.0,1102.5333333333333,1109.2,45684.0
kB2oRwzLa2o,kB2oRwzLa2o_clip_3_007,a person riding a bike down a dirt road with mountains in the background. The person is wearing a helmet camera and the road is surrounded by trees and grass,20.0,289.4,299.4,28400.0
-tmTS-ODIME,-tmTS-ODIME_clip_14_001,a view of a desert landscape with a tower in the distance. The camera then pans to show a large rock formation,29.97002997002997,659.2586,665.9319333333333,22734.0
P9RN,P9RN_gvTQgo_clip_10_003,a girl running through a toy store with her mother following behind her. The girl is wearing a pink shirt and has long hair,20.0,435.0,445.0,10918.0
WVdD7B6E858,WVdD7B6E858_clip_5_000,a large group of people walking around a plaza in front of a large white building. The people are walking around the plaza and some are standing still,20.0,126.5,136.5,3696.0
DpOrjSpJLrY,DpOrjSpJLrY_clip_1_004,"a desert landscape with mountains in the background, and the sun is shining brightly. The camera captures the scenery from different angles as it moves around the area",23.976023976023978,79.91316666666665,88.25483333333332,6812.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_17_035,a city street with a bus driving down the road and a person walking on the sidewalk,29.97002997002997,2569.8339333333333,2576.5072666666665,81000.0
RRPY-2AXHlI,RRPY-2AXHlI_clip_10_000,a bustling marketplace with people walking around and shopping. There is a large umbrella covering the area,29.97002997002997,861.5273333333333,868.2006666666667,41418.0
visog2aXMYM,visog2aXMYM_clip_6_007,a serene view of a lake with a blue boat and a blue slide. The sun is shining brightly in the sky,20.0,455.9,465.9,17358.0
X68teeQN34M,X68teeQN34M_clip_4_008,a man walking down a street while people are walking around him. The man is wearing a blue backpack,29.97002997002997,258.1245333333333,264.79786666666666,19782.0
3EgmQYx8ax4,3EgmQYx8ax4_clip_19_000,"a man and a woman sitting at a bar, and a man standing in front of a counter",20.0,648.9,658.9,13908.0
B8UzsVY1IE8,B8UzsVY1IE8_clip_11_000,a panoramic view of an ancient temple with a cloudy sky in the background. The temple is surrounded by trees and there are several buildings and structures in the vicinity,20.0,544.6,554.6,19452.0
d4flx14q5OE,d4flx14q5OE_clip_11_000,a person riding a skateboard down a long road with brick buildings on both sides. The person is wearing a white shirt and is seen from different angles as they ride down the road,20.0,397.6,407.6,20000.0
YoaCgB3qfnA,YoaCgB3qfnA_clip_4_000,"a large group of people walking around a square, with a monument in the middle. The people are wearing different colored jackets and coats",20.0,87.1,97.1,2818.0
bSo-,bSo-_jkyN2M_clip_3_000,a person driving a car on a dirt road with trees and a blue sky with white clouds in the background,20.0,70.7,80.7,6206.0
Q7aeYUeqKhg,Q7aeYUeqKhg_clip_4_000,a man and a woman standing in a room with a glass wall. The woman is wearing a purple shirt and the man is wearing a blue shirt,20.0,226.1,236.1,6826.0
qbNxF9VEMNQ,qbNxF9VEMNQ_clip_5_040,"a man riding a skateboard in a city square, and people walking around",29.97002997002997,1602.2006,1608.8739333333333,53968.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_13_039,"a person riding a bike down a city street with tall buildings on both sides. The person is wearing a helmet camera, and the video is in 360 degrees",29.97002997002997,1595.5272666666667,1602.2006,81000.0
X68teeQN34M,X68teeQN34M_clip_2_002,a man walking down a busy street while wearing a mask. There are also cars and buildings in the background,29.97002997002997,76.67660000000001,83.34993333333334,19782.0
y2AsIuPA,y2AsIuPA_cE_clip_3_002,"a rocky beach with waves crashing into the shore. The sky is clear and blue, and there are large rocks in the water",20.0,140.9,150.9,3998.0
Dk96JTfpSYc,Dk96JTfpSYc_clip_8_003,"a series of abstract images with a black and white background, and a yellow and black striped wall",20.0,472.3,482.3,24890.0
cWBfrY8Xg7Y,cWBfrY8Xg7Y_clip_0_006,a person riding a bike down a path next to a lake. The person is wearing a black shirt and blue jeans,29.97002997002997,374.3072666666667,380.9806,52192.0
X,X_qfq_xGVwE_clip_0_001,"a series of images of a tropical island with palm trees, a beach, and a lighthouse. The images are shown in temporal order, with each frame caption, object names, and object descriptions with specific locations and sizes",20.0,50.2,60.2,9616.0
WKZMNo8pnsE,WKZMNo8pnsE_clip_18_000,"a small pond with a gazebo in the middle, surrounded by trees and greenery. People are walking around the pond, enjoying the scenery",20.0,361.8,371.8,11702.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_2_001,"a scenic view of a mountainous landscape with a stone path leading up to it. The sky is cloudy, and there is a large grassy field with a small body of water in the distance",20.0,212.7,222.7,20000.0
OLXIgL3ETGo,OLXIgL3ETGo_clip_3_003,"a giraffe walking around in an enclosure, and the camera follows its movements. The giraffe is seen walking around the enclosure, and the camera captures its movements",20.0,137.7,147.7,8740.0
UOs,UOs_zsL4m0A_clip_2_000,"a series of images of a city from a hill, with people walking on a sidewalk and a tree in the foreground. The images are shown in temporal order, with each frame caption, object names, and object descriptions with specific locations and sizes",20.0,83.7,93.7,3372.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_30_006,a person riding a bike on a bridge over a river in a city. The person is wearing a black jacket and blue jeans,30.0,1763.9333333333334,1770.6,63918.0
k0MhKpNYqPE,k0MhKpNYqPE_clip_8_001,a man sitting in a boat in a swampy area with tall grass and water. The man is holding a fishing rod and appears to be fishing,20.0,228.3,238.3,7602.0
2xw65Eniif0,2xw65Eniif0_clip_1_005,a helicopter flying over a desert landscape with mountains in the background. The video also shows a view from the window of the helicopter,29.97002997002997,91.02426666666666,97.6976,15300.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_6_003,"a wooden boardwalk with a geyser erupting in the background. People are walking on the boardwalk, and the sky is cloudy",29.97002997002997,621.6877333333333,628.3610666666667,34694.0
f0-89v4Fk-M,f0-89v4Fk-M_clip_3_000,a group of people standing in a room with a large rug on the floor. One man is holding the rug while others are standing around him,20.0,130.5,140.5,8140.0
IYaaErV3Lu0,IYaaErV3Lu0_clip_26_000,a series of images of a store taken from different angles. The images show a variety of objects and people in the store,20.0,1309.1,1319.1,27172.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_1_010,a scenic view of a mountainous landscape with a stone wall and a person sitting on a rock. The video also shows a person sitting on a rock in a forest with a stone wall and a mountain in the background,20.0,156.8,166.8,20000.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_17_042,a busy city street with people walking and cars driving. There is also a man in a red jacket who is seen walking on the sidewalk,29.97002997002997,2616.547266666667,2623.2206,81000.0
d4flx14q5OE,d4flx14q5OE_clip_22_004,a man walking down a long road with brick walls on both sides. The man is wearing a white shirt and is carrying a black bag,20.0,964.1,974.1,20000.0
1Elizfg4MYY,1Elizfg4MYY_clip_32_000,"a person wearing a hat who is seen in different locations, including a restaurant and a patio. The person is also seen holding a camera and taking pictures",29.97002997002997,2214.0785333333333,2220.7518666666665,81000.0
zCbQffIER,zCbQffIER_E_clip_8_000,"a narrow alleyway between two buildings with various objects and people moving around. The alleyway is mostly empty, with a few people walking around",20.0,120.8,130.8,9208.0
GqnCZNGkdfc,GqnCZNGkdfc_clip_8_000,a view of a harbor with boats and a city in the background. The sky is cloudy and the sun is shining,20.0,143.1,153.1,3770.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_12_015,"a man walking down a busy street with people walking around him. The street is filled with shops and restaurants, and there are many people walking around",29.97002997002997,1101.7006,1108.3739333333333,109438.0
kQTF9UIhd,kQTF9UIhd_E_clip_24_004,"a man riding a bike under a bridge, and a white car is parked on the side of the road",29.97002997002997,1457.3225333333337,1463.9958666666666,56454.0
5n3t7ixiduI,5n3t7ixiduI_clip_2_020,a black sand beach with waves coming in from the ocean. There are also rocks and trees in the background,29.97002997002997,223.0228,229.6961333333333,21288.0
v64KOxKVLVg,v64KOxKVLVg_clip_10_000,a coral reef with a yellow sponge and a green plant. The camera captures the underwater scene from different angles,20.0,398.2,408.2,10476.0
ZGWNcvnQQtU,ZGWNcvnQQtU_clip_0_001,"a series of images of a temple with statues and a person walking around. The images are shown in temporal order with descriptions of the objects, their locations, and sizes",20.0,25.9,35.9,2294.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_5_030,a bridge over a river with people walking on it. The sky is blue with white clouds,30.0,1275.8666666666666,1282.5333333333333,45684.0
Y8HNF4Q2yXI,Y8HNF4Q2yXI_clip_13_001,a busy city street with people walking and riding bikes. There is also a manhole cover visible in the street,29.97002997002997,340.9406,347.61393333333336,16378.0
X68teeQN34M,X68teeQN34M_clip_3_000,a man walking down a busy street with a young boy and a woman. There are also other people walking around and cars parked on the side of the road,29.97002997002997,97.43066666666668,104.104,19782.0
Y8HNF4Q2yXI,Y8HNF4Q2yXI_clip_12_000,a series of images of a city street with people walking around. The scenes are captured from different angles and distances,29.97002997002997,312.57893333333334,319.2522666666667,16378.0
1Elizfg4MYY,1Elizfg4MYY_clip_1_006,a man riding a skateboard down a city street while wearing a hat. The man is seen from different angles as he passes by various objects and people,29.97002997002997,162.96280000000002,169.63613333333333,81000.0
aACPqELAbmA,aACPqELAbmA_clip_20_002,a group of people walking on a bridge in a zoo. There is a man in a red shirt who is walking backwards,20.0,787.8,797.8,44942.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_30_001,a group of people walking down a narrow alleyway in a city. The alleyway is surrounded by tall buildings on both sides,29.97002997002997,1849.9147333333333,1856.5880666666667,109438.0
1Elizfg4MYY,1Elizfg4MYY_clip_2_000,a person wearing a blue hat who is seen walking down a street while people are walking in and out of a building,29.97002997002997,259.72613333333334,266.3994666666667,81000.0
QZTmkteMGZg,QZTmkteMGZg_clip_4_033,a man walking down a street with a woman and a child. The street is surrounded by trees and buildings,29.97002997002997,554.554,561.2273333333334,59944.0
YhFqUohoSh0,YhFqUohoSh0_clip_3_001,"a scene of a dinosaur walking in the dark, and later, a scene of a dinosaur walking in the rain",20.0,330.0,340.0,7406.0
MGSALKM2VeI,MGSALKM2VeI_clip_30_000,a scenic view of a river flowing through a valley with mountains in the background. There is also a person riding a bike along a dirt road,29.97002997002997,697.8972,704.5705333333334,23570.0
0rOroDn8NxM,0rOroDn8NxM_clip_2_000,"a series of images of a house and its surroundings, including a porch, a tree, and a garden. The images are shown in temporal order, with each frame caption, object names, and object descriptions with specific locations and sizes",20.0,90.6,100.6,3396.0
d4flx14q5OE,d4flx14q5OE_clip_18_001,a man walking down a street in an ancient city with old buildings on both sides. The man is wearing a white shirt and is walking on a cobblestone street,20.0,677.7,687.7,20000.0
Npcv4vnD1LU,Npcv4vnD1LU_clip_0_006,a busy city street with people walking and cars driving. The street is surrounded by tall buildings and there are several shops and restaurants along the sidewalk,20.0,561.0,571.0,49404.0
